Station_ID,State,Latitude,Longitude,Connector_Count,Station_Type
ST005779,Madhya Pradesh,23.078886,78.530897,2,Standard
ST005780,Madhya Pradesh,23.095435,78.774847,2,Standard
ST005781,Madhya Pradesh,22.929878,78.682984,2,Standard
ST005782,Madhya Pradesh,23.032457,78.593828,4,Standard
ST005783,Madhya Pradesh,22.992289,78.607722,2,Standard
ST005784,Madhya Pradesh,23.072462,78.659346,2,Standard
ST005785,Madhya Pradesh,23.095333,78.745757,2,Standard
ST005786,Madhya Pradesh,22.958928,78.744441,2,Standard
ST005787,Madhya Pradesh,23.022371,78.686712,2,Standard
ST005788,Madhya Pradesh,22.97936,78.627174,2,Standard
ST005789,Madhya Pradesh,22.862918,78.510406,4,Standard
ST005790,Madhya Pradesh,22.904186,78.510204,4,Standard
ST005791,Madhya Pradesh,23.012244,78.688614,4,Standard
ST005792,Madhya Pradesh,23.086154,78.568914,2,Standard
ST005793,Madhya Pradesh,22.888493,78.554849,2,Standard
ST005794,Madhya Pradesh,22.965753,78.661475,2,Standard
ST005795,Madhya Pradesh,23.002546,78.524323,2,Standard
ST005796,Madhya Pradesh,22.796069,78.6875,2,Standard
ST005797,Madhya Pradesh,22.943067,78.707347,4,Standard
ST005798,Madhya Pradesh,23.08454,78.542639,2,Standard
ST005799,Madhya Pradesh,22.947369,78.654443,4,Standard
ST005800,Madhya Pradesh,23.001973,78.784998,2,Standard
ST005801,Madhya Pradesh,22.847882,78.767501,2,Standard
ST005802,Madhya Pradesh,23.126627,78.607066,2,Standard
ST005803,Madhya Pradesh,22.860093,78.766639,4,Standard
ST005804,Madhya Pradesh,22.953512,78.683758,4,Standard
ST005805,Madhya Pradesh,23.048852,78.672967,2,Standard
ST005806,Madhya Pradesh,23.012687,78.629677,2,Standard
ST005807,Madhya Pradesh,23.025741,78.843669,4,Standard
ST005808,Madhya Pradesh,23.128621,78.681489,2,Standard
ST005809,Madhya Pradesh,22.970149,78.663656,2,Standard
ST005810,Madhya Pradesh,22.997686,78.643109,2,Standard
ST005811,Madhya Pradesh,22.921464,78.639381,2,Standard
ST005812,Madhya Pradesh,22.982559,78.660876,2,Standard
ST005813,Madhya Pradesh,22.984074,78.666377,4,Standard
ST005814,Madhya Pradesh,22.979838,78.56,2,Standard
ST005815,Madhya Pradesh,22.927289,78.726722,2,Standard
ST005816,Madhya Pradesh,23.137698,78.578255,2,Standard
ST005817,Madhya Pradesh,22.935537,78.484062,2,Standard
ST005818,Madhya Pradesh,22.941099,78.725939,2,Standard
ST005819,Madhya Pradesh,22.879178,78.575177,2,Standard
ST005820,Madhya Pradesh,22.893798,78.666094,2,Standard
ST005821,Madhya Pradesh,23.137006,78.642658,2,Standard
ST005822,Madhya Pradesh,22.839912,78.714685,2,Standard
ST005823,Madhya Pradesh,22.970944,78.676783,2,Standard
ST005824,Madhya Pradesh,22.925037,78.721371,2,Standard
ST005825,Madhya Pradesh,23.13548,78.673802,2,Standard
ST005826,Madhya Pradesh,22.89986,78.746718,2,Standard
ST005827,Madhya Pradesh,23.004688,78.672586,2,Standard
ST005828,Madhya Pradesh,23.067051,78.579121,2,Standard
ST005829,Madhya Pradesh,23.163483,78.595513,2,Standard
ST005830,Madhya Pradesh,22.931985,78.699983,2,Standard
ST005831,Madhya Pradesh,23.099111,78.501705,2,Standard
ST005832,Madhya Pradesh,22.864277,78.541219,2,Standard
ST005833,Madhya Pradesh,22.987482,78.587241,4,Standard
ST005834,Madhya Pradesh,22.824603,78.581941,4,Standard
ST005835,Madhya Pradesh,22.971795,78.652983,4,Standard
ST005836,Madhya Pradesh,22.958425,78.681612,2,Standard
ST005837,Madhya Pradesh,22.992738,78.836962,4,Standard
ST005838,Madhya Pradesh,23.016184,78.666999,2,Standard
ST005839,Madhya Pradesh,22.928293,78.771735,2,Standard
ST005840,Madhya Pradesh,22.930744,78.647618,2,Standard
ST005841,Madhya Pradesh,22.997702,78.697549,6,Hub
ST005842,Madhya Pradesh,22.919171,78.656038,2,Standard
ST005843,Madhya Pradesh,23.061191,78.626906,4,Standard
ST005844,Madhya Pradesh,23.109413,78.709565,2,Standard
ST005845,Madhya Pradesh,22.911268,78.771885,4,Standard
ST005846,Madhya Pradesh,22.952296,78.769081,4,Standard
ST005847,Madhya Pradesh,22.99915,78.473093,4,Standard
ST005848,Madhya Pradesh,22.968722,78.723708,2,Standard
ST005849,Madhya Pradesh,22.792619,78.698185,4,Standard
ST005850,Madhya Pradesh,22.988034,78.646461,6,Hub
ST005851,Madhya Pradesh,23.040359,78.729959,2,Standard
ST005852,Madhya Pradesh,23.027579,78.699815,2,Standard
ST005853,Madhya Pradesh,23.049211,78.75905,2,Standard
ST005854,Madhya Pradesh,23.162794,78.594698,2,Standard
ST005855,Madhya Pradesh,22.888559,78.741485,4,Standard
ST005856,Madhya Pradesh,22.987946,78.638453,2,Standard
ST005857,Madhya Pradesh,22.943091,78.580956,2,Standard
ST005858,Madhya Pradesh,22.995315,78.734412,2,Standard
ST005859,Madhya Pradesh,23.096939,78.720788,2,Standard
ST005860,Madhya Pradesh,22.972327,78.719172,2,Standard
ST005861,Madhya Pradesh,23.098655,78.776134,4,Standard
ST005862,Madhya Pradesh,22.859068,78.661612,2,Standard
ST005863,Madhya Pradesh,22.898991,78.622209,4,Standard
ST005864,Madhya Pradesh,23.026051,78.796316,4,Standard
ST005865,Madhya Pradesh,22.987899,78.671779,2,Standard
ST005866,Madhya Pradesh,22.96305,78.616435,2,Standard
ST005867,Madhya Pradesh,22.94021,78.745962,2,Standard
ST005868,Madhya Pradesh,22.8388,78.701242,2,Standard
ST005869,Madhya Pradesh,22.881375,78.566671,2,Standard
ST005870,Madhya Pradesh,22.960295,78.599864,2,Standard
ST005871,Madhya Pradesh,22.934944,78.735607,6,Hub
ST005872,Madhya Pradesh,22.903814,78.841187,2,Standard
ST005873,Madhya Pradesh,22.986298,78.6266,2,Standard
ST005874,Madhya Pradesh,22.981951,78.657201,6,Hub
ST005875,Madhya Pradesh,22.974252,78.679742,4,Standard
ST005876,Madhya Pradesh,22.805552,78.621218,4,Standard
ST005877,Madhya Pradesh,22.969814,78.613928,4,Standard
ST005878,Madhya Pradesh,22.891485,78.716968,2,Standard
ST005879,Madhya Pradesh,23.035382,78.500941,4,Standard
ST005880,Madhya Pradesh,23.059297,78.602174,6,Hub
ST005881,Madhya Pradesh,22.96573,78.635897,2,Standard
ST005882,Madhya Pradesh,22.927788,78.637064,2,Standard
ST005883,Madhya Pradesh,22.858083,78.709652,2,Standard
ST005884,Madhya Pradesh,22.972942,78.667327,2,Standard
ST005885,Madhya Pradesh,22.977823,78.657185,2,Standard
ST005886,Madhya Pradesh,22.995441,78.658057,2,Standard
ST005887,Madhya Pradesh,22.97632,78.701048,2,Standard
ST005888,Madhya Pradesh,23.034391,78.651829,2,Standard
ST005889,Madhya Pradesh,23.049372,78.735219,2,Standard
ST005890,Madhya Pradesh,23.058494,78.551308,4,Standard
ST005891,Madhya Pradesh,22.94133,78.764548,2,Standard
ST005892,Madhya Pradesh,22.941505,78.514815,2,Standard
ST005893,Madhya Pradesh,22.886197,78.506141,2,Standard
ST005894,Madhya Pradesh,23.052718,78.572547,2,Standard
ST005895,Madhya Pradesh,22.857347,78.711638,2,Standard
ST005896,Madhya Pradesh,22.97387,78.655872,2,Standard
ST005897,Madhya Pradesh,23.009933,78.655061,4,Standard
ST005898,Madhya Pradesh,22.802032,78.689312,2,Standard
ST005899,Madhya Pradesh,22.988294,78.751089,2,Standard
ST005900,Madhya Pradesh,23.026548,78.71537,2,Standard
ST005901,Madhya Pradesh,23.005544,78.722136,2,Standard
ST005902,Madhya Pradesh,22.834306,78.798704,4,Standard
ST005903,Madhya Pradesh,22.996345,78.656152,2,Standard
ST005904,Madhya Pradesh,22.971843,78.646669,4,Standard
ST005905,Madhya Pradesh,22.994089,78.660872,2,Standard
ST005906,Madhya Pradesh,23.157165,78.616412,2,Standard
ST005907,Madhya Pradesh,22.984558,78.687248,4,Standard
ST005908,Madhya Pradesh,22.979528,78.759827,4,Standard
ST005909,Madhya Pradesh,22.933264,78.638104,4,Standard
ST005910,Madhya Pradesh,22.975975,78.595043,2,Standard
ST005911,Madhya Pradesh,23.089335,78.595171,4,Standard
ST005912,Madhya Pradesh,22.827883,78.718409,2,Standard
ST005913,Madhya Pradesh,22.997445,78.604013,4,Standard
ST005914,Madhya Pradesh,22.873382,78.81513,2,Standard
ST005915,Madhya Pradesh,22.977703,78.664149,2,Standard
ST005916,Madhya Pradesh,22.819789,78.702519,4,Standard
ST005917,Madhya Pradesh,22.998361,78.474696,2,Standard
ST005918,Madhya Pradesh,22.953821,78.652755,2,Standard
ST005919,Madhya Pradesh,22.841273,78.574569,4,Standard
ST005920,Madhya Pradesh,23.002163,78.676008,2,Standard
ST005921,Madhya Pradesh,23.091777,78.66606,2,Standard
ST005922,Madhya Pradesh,23.074975,78.569298,2,Standard
ST005923,Madhya Pradesh,22.985927,78.65548,2,Standard
ST005924,Madhya Pradesh,23.1069,78.563701,2,Standard
ST005925,Madhya Pradesh,22.896926,78.835958,2,Standard
ST005926,Madhya Pradesh,22.931404,78.829732,2,Standard
ST005927,Madhya Pradesh,23.084348,78.55369,2,Standard
ST005928,Madhya Pradesh,22.951283,78.64758,2,Standard
ST005929,Madhya Pradesh,22.903476,78.642661,2,Standard
ST005930,Madhya Pradesh,23.01315,78.510577,2,Standard
ST005931,Madhya Pradesh,22.97591,78.65532,4,Standard
ST005932,Madhya Pradesh,23.04151,78.482001,2,Standard
ST005933,Madhya Pradesh,22.979765,78.631651,2,Standard
ST005934,Madhya Pradesh,22.977037,78.658938,2,Standard
ST005935,Madhya Pradesh,22.886471,78.56578,4,Standard
ST005936,Madhya Pradesh,23.05274,78.650362,2,Standard
ST005937,Madhya Pradesh,22.91193,78.765609,4,Standard
ST005938,Madhya Pradesh,23.059095,78.490292,2,Standard
ST005939,Madhya Pradesh,23.001358,78.576275,2,Standard
ST005940,Madhya Pradesh,22.860075,78.528497,2,Standard
ST005941,Madhya Pradesh,22.930138,78.659455,4,Standard
ST005942,Madhya Pradesh,22.973415,78.656928,2,Standard
ST005943,Madhya Pradesh,22.968995,78.635122,2,Standard
ST005944,Madhya Pradesh,22.975706,78.716431,2,Standard
ST005945,Madhya Pradesh,22.899468,78.627424,2,Standard
ST005946,Madhya Pradesh,22.968328,78.646995,2,Standard
ST005947,Madhya Pradesh,23.044468,78.727027,2,Standard
ST005948,Madhya Pradesh,22.942657,78.707448,2,Standard
ST005949,Madhya Pradesh,23.13689,78.730136,6,Hub
ST005950,Madhya Pradesh,22.964705,78.634184,2,Standard
ST005951,Madhya Pradesh,23.152316,78.734385,4,Standard
ST005952,Madhya Pradesh,22.938409,78.581095,6,Hub
ST005953,Madhya Pradesh,22.928224,78.512537,6,Hub
ST005954,Madhya Pradesh,22.991287,78.563013,4,Standard
ST005955,Madhya Pradesh,22.971405,78.657841,4,Standard
ST005956,Madhya Pradesh,23.081441,78.603175,2,Standard
ST005957,Madhya Pradesh,23.026757,78.832911,2,Standard
ST005958,Madhya Pradesh,23.143643,78.55612,2,Standard
ST005959,Madhya Pradesh,23.113669,78.514958,2,Standard
ST005960,Madhya Pradesh,22.979023,78.825256,2,Standard
ST005961,Madhya Pradesh,22.993858,78.61549,2,Standard
ST005962,Madhya Pradesh,23.132996,78.770477,2,Standard
ST005963,Madhya Pradesh,22.92373,78.823846,4,Standard
ST005964,Madhya Pradesh,22.977604,78.657009,2,Standard
ST005965,Madhya Pradesh,22.926751,78.66706,2,Standard
ST005966,Madhya Pradesh,22.931656,78.551772,2,Standard
ST005967,Madhya Pradesh,23.002146,78.672117,2,Standard
ST005968,Madhya Pradesh,22.94509,78.68091,6,Hub
ST005969,Madhya Pradesh,22.995218,78.576597,2,Standard
ST005970,Madhya Pradesh,23.054051,78.710556,2,Standard
ST005971,Madhya Pradesh,22.9951,78.670832,2,Standard
ST005972,Madhya Pradesh,22.984615,78.828439,2,Standard
ST005973,Madhya Pradesh,23.120457,78.581519,2,Standard
ST005974,Madhya Pradesh,22.945935,78.703961,2,Standard
ST005975,Madhya Pradesh,22.835861,78.613016,2,Standard
ST005976,Madhya Pradesh,22.999691,78.655805,2,Standard
ST005977,Madhya Pradesh,23.105664,78.699226,4,Standard
ST005978,Madhya Pradesh,23.057013,78.509723,2,Standard
ST005979,Madhya Pradesh,22.890497,78.485048,2,Standard
ST005980,Madhya Pradesh,22.791074,78.644273,2,Standard
ST005981,Madhya Pradesh,23.139378,78.622867,2,Standard
ST005982,Madhya Pradesh,22.959009,78.693409,4,Standard
ST005983,Madhya Pradesh,22.886907,78.629922,2,Standard
ST005984,Madhya Pradesh,22.98779,78.643001,8,Hub
ST005985,Madhya Pradesh,22.966091,78.807082,2,Standard
ST005986,Madhya Pradesh,23.026463,78.692955,4,Standard
ST005987,Madhya Pradesh,22.878891,78.737973,2,Standard
ST005988,Madhya Pradesh,23.067326,78.801134,2,Standard
ST005989,Madhya Pradesh,22.799868,78.716262,2,Standard
ST005990,Madhya Pradesh,22.919509,78.66793,2,Standard
ST005991,Madhya Pradesh,22.973871,78.657483,2,Standard
ST005992,Madhya Pradesh,22.952405,78.652599,2,Standard
ST005993,Madhya Pradesh,22.881782,78.731033,4,Standard
ST005994,Madhya Pradesh,22.967769,78.691489,2,Standard
ST005995,Madhya Pradesh,23.002695,78.469822,2,Standard
ST005996,Madhya Pradesh,22.998524,78.67526,4,Standard
ST005997,Madhya Pradesh,22.98072,78.655021,2,Standard
ST005998,Madhya Pradesh,22.97432,78.65677,4,Standard
ST005999,Madhya Pradesh,23.016497,78.613076,2,Standard
ST006000,Madhya Pradesh,23.032128,78.633043,2,Standard
ST006001,Madhya Pradesh,22.964345,78.643701,2,Standard
ST006002,Madhya Pradesh,22.980854,78.811456,4,Standard
ST006003,Madhya Pradesh,22.790813,78.62363,4,Standard
ST006004,Madhya Pradesh,22.81658,78.732202,8,Hub
ST006005,Madhya Pradesh,22.787537,78.718642,2,Standard
ST006006,Madhya Pradesh,23.037142,78.640463,4,Standard
ST006007,Madhya Pradesh,23.101209,78.545533,2,Standard
ST006008,Madhya Pradesh,23.003934,78.777967,2,Standard
ST006009,Madhya Pradesh,23.123593,78.730692,4,Standard
ST006010,Madhya Pradesh,22.979866,78.669501,2,Standard
ST006011,Madhya Pradesh,22.879959,78.724593,2,Standard
ST006012,Madhya Pradesh,23.092744,78.502877,2,Standard
ST006013,Madhya Pradesh,22.962174,78.661386,4,Standard
ST006014,Madhya Pradesh,22.972772,78.543867,2,Standard
ST006015,Madhya Pradesh,22.914832,78.676792,2,Standard
ST006016,Madhya Pradesh,22.905672,78.655879,8,Hub
ST006017,Madhya Pradesh,22.978191,78.548227,2,Standard
ST006018,Madhya Pradesh,23.051156,78.580929,2,Standard
ST006019,Madhya Pradesh,22.985942,78.826656,2,Standard
ST006020,Madhya Pradesh,22.934677,78.642346,4,Standard
ST006021,Madhya Pradesh,22.922339,78.606788,2,Standard
ST006022,Madhya Pradesh,23.024078,78.581727,2,Standard
ST006023,Madhya Pradesh,22.970582,78.638002,2,Standard
ST006024,Madhya Pradesh,22.817245,78.776425,2,Standard
ST006025,Maharashtra,19.762987,75.684046,2,Standard
ST006026,Maharashtra,19.740051,75.778862,2,Standard
ST006027,Maharashtra,19.662791,75.591212,2,Standard
ST006028,Maharashtra,19.751197,75.611926,4,Standard
ST006029,Maharashtra,19.784098,75.63279,2,Standard
ST006030,Maharashtra,19.831884,75.793161,6,Hub
ST006031,Maharashtra,19.903029,75.667076,2,Standard
ST006032,Maharashtra,19.637635,75.652507,2,Standard
ST006033,Maharashtra,19.829144,75.677698,2,Standard
ST006034,Maharashtra,19.655845,75.884341,4,Standard
ST006035,Maharashtra,19.79375,75.665021,2,Standard
ST006036,Maharashtra,19.670625,75.732629,8,Hub
ST006037,Maharashtra,19.864977,75.868236,2,Standard
ST006038,Maharashtra,19.607133,75.812926,2,Standard
ST006039,Maharashtra,19.792249,75.815615,2,Standard
ST006040,Maharashtra,19.902615,75.736824,2,Standard
ST006041,Maharashtra,19.642206,75.652995,2,Standard
ST006042,Maharashtra,19.791499,75.727376,2,Standard
ST006043,Maharashtra,19.803095,75.739916,2,Standard
ST006044,Maharashtra,19.672666,75.632612,2,Standard
ST006045,Maharashtra,19.667812,75.642742,2,Standard
ST006046,Maharashtra,19.744449,75.76229,2,Standard
ST006047,Maharashtra,19.862142,75.842722,2,Standard
ST006048,Maharashtra,19.72375,75.688973,2,Standard
ST006049,Maharashtra,19.828603,75.870561,2,Standard
ST006050,Maharashtra,19.745479,75.582158,4,Standard
ST006051,Maharashtra,19.707823,75.742841,2,Standard
ST006052,Maharashtra,19.909621,75.69337,4,Standard
ST006053,Maharashtra,19.697319,75.874521,2,Standard
ST006054,Maharashtra,19.754833,75.654577,2,Standard
ST006055,Maharashtra,19.7182,75.73046,2,Standard
ST006056,Maharashtra,19.862268,75.806776,2,Standard
ST006057,Maharashtra,19.73349,75.87692,2,Standard
ST006058,Maharashtra,19.766818,75.713477,2,Standard
ST006059,Maharashtra,19.593384,75.740948,2,Standard
ST006060,Maharashtra,19.788329,75.56643,2,Standard
ST006061,Maharashtra,19.698611,75.78767,4,Standard
ST006062,Maharashtra,19.590373,75.604445,2,Standard
ST006063,Maharashtra,19.665058,75.877043,2,Standard
ST006064,Maharashtra,19.7275,75.910254,8,Hub
ST006065,Maharashtra,19.706975,75.63259,2,Standard
ST006066,Maharashtra,19.710252,75.67827,2,Standard
ST006067,Maharashtra,19.748064,75.736349,4,Standard
ST006068,Maharashtra,19.803932,75.759572,2,Standard
ST006069,Maharashtra,19.761311,75.592702,2,Standard
ST006070,Maharashtra,19.88775,75.816312,2,Standard
ST006071,Maharashtra,19.597007,75.599613,2,Standard
ST006072,Maharashtra,19.734658,75.683179,2,Standard
ST006073,Maharashtra,19.623556,75.735168,2,Standard
ST006074,Maharashtra,19.754435,75.714427,2,Standard
ST006075,Maharashtra,19.786093,75.750462,2,Standard
ST006076,Maharashtra,19.663408,75.755658,4,Standard
ST006077,Maharashtra,19.838627,75.8166,4,Standard
ST006078,Maharashtra,19.703029,75.68045,4,Standard
ST006079,Maharashtra,19.766972,75.715231,4,Standard
ST006080,Maharashtra,19.727564,75.733276,2,Standard
ST006081,Maharashtra,19.661652,75.801717,4,Standard
ST006082,Maharashtra,19.707286,75.700378,2,Standard
ST006083,Maharashtra,19.683226,75.815979,2,Standard
ST006084,Maharashtra,19.848145,75.598345,2,Standard
ST006085,Maharashtra,19.683082,75.690042,2,Standard
ST006086,Maharashtra,19.635144,75.845795,4,Standard
ST006087,Maharashtra,19.94312,75.76213,2,Standard
ST006088,Maharashtra,19.681695,75.596916,2,Standard
ST006089,Maharashtra,19.869171,75.74254,2,Standard
ST006090,Maharashtra,19.730441,75.71592,2,Standard
ST006091,Maharashtra,19.720421,75.88923,4,Standard
ST006092,Maharashtra,19.672862,75.688355,8,Hub
ST006093,Maharashtra,19.879688,75.776881,2,Standard
ST006094,Maharashtra,19.715648,75.596441,2,Standard
ST006095,Maharashtra,19.664923,75.70831,2,Standard
ST006096,Maharashtra,19.71261,75.688083,4,Standard
ST006097,Maharashtra,19.861329,75.671418,2,Standard
ST006098,Maharashtra,19.717767,75.79727,4,Standard
ST006099,Maharashtra,19.76258,75.683535,2,Standard
ST006100,Maharashtra,19.715363,75.844909,4,Standard
ST006101,Maharashtra,19.688105,75.85917,2,Standard
ST006102,Maharashtra,19.855602,75.825392,2,Standard
ST006103,Maharashtra,19.75379,75.714949,2,Standard
ST006104,Maharashtra,19.844794,75.644514,4,Standard
ST006105,Maharashtra,19.723727,75.751218,4,Standard
ST006106,Maharashtra,19.675941,75.645678,2,Standard
ST006107,Maharashtra,19.947869,75.703523,2,Standard
ST006108,Maharashtra,19.692935,75.647451,4,Standard
ST006109,Maharashtra,19.615216,75.721494,4,Standard
ST006110,Maharashtra,19.804244,75.753024,2,Standard
ST006111,Maharashtra,19.764562,75.720583,2,Standard
ST006112,Maharashtra,19.783893,75.805385,2,Standard
ST006113,Maharashtra,19.772547,75.619109,4,Standard
ST006114,Maharashtra,19.743073,75.728052,2,Standard
ST006115,Maharashtra,19.699933,75.697039,2,Standard
ST006116,Maharashtra,19.604847,75.584715,2,Standard
ST006117,Maharashtra,19.783965,75.741212,2,Standard
ST006118,Maharashtra,19.560539,75.746493,2,Standard
ST006119,Maharashtra,19.776041,75.535938,2,Standard
ST006120,Maharashtra,19.651885,75.885488,2,Standard
ST006121,Maharashtra,19.759959,75.720279,4,Standard
ST006122,Maharashtra,19.865719,75.567795,6,Hub
ST006123,Maharashtra,19.770609,75.726126,2,Standard
ST006124,Maharashtra,19.771949,75.718225,2,Standard
ST006125,Maharashtra,19.800434,75.901643,2,Standard
ST006126,Maharashtra,19.674658,75.578471,4,Standard
ST006127,Maharashtra,19.768997,75.608325,4,Standard
ST006128,Maharashtra,19.78653,75.600004,2,Standard
ST006129,Maharashtra,19.707225,75.817019,4,Standard
ST006130,Maharashtra,19.590446,75.679482,2,Standard
ST006131,Maharashtra,19.833167,75.704482,2,Standard
ST006132,Maharashtra,19.753177,75.694018,2,Standard
ST006133,Maharashtra,19.763964,75.64067,4,Standard
ST006134,Maharashtra,19.821936,75.731697,2,Standard
ST006135,Maharashtra,19.733185,75.698623,6,Hub
ST006136,Maharashtra,19.765298,75.706764,4,Standard
ST006137,Maharashtra,19.87947,75.653689,2,Standard
ST006138,Maharashtra,19.713975,75.782451,2,Standard
ST006139,Maharashtra,19.744557,75.593806,2,Standard
ST006140,Maharashtra,19.71471,75.645311,4,Standard
ST006141,Maharashtra,19.554107,75.729044,2,Standard
ST006142,Maharashtra,19.770282,75.795333,2,Standard
ST006143,Maharashtra,19.71175,75.861669,4,Standard
ST006144,Maharashtra,19.756643,75.655637,4,Standard
ST006145,Maharashtra,19.753494,75.715019,2,Standard
ST006146,Maharashtra,19.677812,75.750028,4,Standard
ST006147,Maharashtra,19.845211,75.707052,2,Standard
ST006148,Maharashtra,19.744314,75.892001,2,Standard
ST006149,Maharashtra,19.631854,75.720622,2,Standard
ST006150,Maharashtra,19.814659,75.757212,4,Standard
ST006151,Maharashtra,19.862235,75.673422,2,Standard
ST006152,Maharashtra,19.681489,75.817615,2,Standard
ST006153,Maharashtra,19.797843,75.684657,2,Standard
ST006154,Maharashtra,19.559861,75.707737,8,Hub
ST006155,Maharashtra,19.818933,75.841059,2,Standard
ST006156,Maharashtra,19.649241,75.624338,2,Standard
ST006157,Maharashtra,19.714213,75.764402,2,Standard
ST006158,Maharashtra,19.734183,75.674422,2,Standard
ST006159,Maharashtra,19.71856,75.732102,2,Standard
ST006160,Maharashtra,19.945247,75.724019,4,Standard
ST006161,Maharashtra,19.575208,75.794564,2,Standard
ST006162,Maharashtra,19.826196,75.804567,8,Hub
ST006163,Maharashtra,19.799409,75.864477,2,Standard
ST006164,Maharashtra,19.756234,75.691882,2,Standard
ST006165,Maharashtra,19.784634,75.693471,2,Standard
ST006166,Maharashtra,19.601988,75.585427,2,Standard
ST006167,Maharashtra,19.892917,75.585052,6,Hub
ST006168,Maharashtra,19.739896,75.731541,2,Standard
ST006169,Maharashtra,19.789314,75.806582,2,Standard
ST006170,Maharashtra,19.759557,75.68497,2,Standard
ST006171,Maharashtra,19.716732,75.659317,2,Standard
ST006172,Maharashtra,19.679723,75.825136,2,Standard
ST006173,Maharashtra,19.592572,75.747334,2,Standard
ST006174,Maharashtra,19.839548,75.84508,4,Standard
ST006175,Maharashtra,19.787192,75.729142,2,Standard
ST006176,Maharashtra,19.656416,75.571791,2,Standard
ST006177,Maharashtra,19.750398,75.779329,2,Standard
ST006178,Maharashtra,19.710331,75.70412,4,Standard
ST006179,Maharashtra,19.809503,75.570456,2,Standard
ST006180,Maharashtra,19.808222,75.787304,2,Standard
ST006181,Maharashtra,19.761982,75.647253,2,Standard
ST006182,Maharashtra,19.74477,75.706446,2,Standard
ST006183,Maharashtra,19.727816,75.694634,2,Standard
ST006184,Maharashtra,19.785976,75.651729,4,Standard
ST006185,Maharashtra,19.718375,75.878783,6,Hub
ST006186,Maharashtra,19.826917,75.73848,2,Standard
ST006187,Maharashtra,19.712507,75.755421,2,Standard
ST006188,Maharashtra,19.879185,75.634829,2,Standard
ST006189,Maharashtra,19.883063,75.769778,4,Standard
ST006190,Maharashtra,19.57397,75.683147,2,Standard
ST006191,Maharashtra,19.707259,75.819868,4,Standard
ST006192,Maharashtra,19.653589,75.713435,4,Standard
ST006193,Maharashtra,19.711928,75.725099,2,Standard
ST006194,Maharashtra,19.754738,75.623691,2,Standard
ST006195,Maharashtra,19.8019,75.700457,2,Standard
ST006196,Maharashtra,19.674339,75.542307,2,Standard
ST006197,Maharashtra,19.661349,75.564778,2,Standard
ST006198,Maharashtra,19.785194,75.650244,2,Standard
ST006199,Maharashtra,19.726231,75.695511,2,Standard
ST006200,Maharashtra,19.706559,75.703698,4,Standard
ST006201,Maharashtra,19.747345,75.60837,2,Standard
ST006202,Maharashtra,19.705889,75.742355,2,Standard
ST006203,Maharashtra,19.765842,75.713783,4,Standard
ST006204,Maharashtra,19.793334,75.725645,2,Standard
ST006205,Maharashtra,19.944122,75.678499,2,Standard
ST006206,Maharashtra,19.652495,75.568361,2,Standard
ST006207,Maharashtra,19.795146,75.903346,2,Standard
ST006208,Maharashtra,19.764117,75.729707,2,Standard
ST006209,Maharashtra,19.838797,75.788185,6,Hub
ST006210,Maharashtra,19.765682,75.641951,4,Standard
ST006211,Maharashtra,19.837547,75.701872,2,Standard
ST006212,Maharashtra,19.806065,75.789449,6,Hub
ST006213,Maharashtra,19.679721,75.563727,4,Standard
ST006214,Maharashtra,19.63674,75.744314,2,Standard
ST006215,Maharashtra,19.737449,75.842317,2,Standard
ST006216,Maharashtra,19.761273,75.713036,2,Standard
ST006217,Maharashtra,19.836566,75.640346,2,Standard
ST006218,Maharashtra,19.748982,75.904861,2,Standard
ST006219,Maharashtra,19.685524,75.720826,2,Standard
ST006220,Maharashtra,19.771899,75.758331,2,Standard
ST006221,Maharashtra,19.812617,75.607295,2,Standard
ST006222,Maharashtra,19.79117,75.689845,2,Standard
ST006223,Maharashtra,19.752382,75.71474,2,Standard
ST006224,Maharashtra,19.552082,75.704041,2,Standard
ST006225,Maharashtra,19.730594,75.655872,2,Standard
ST006226,Maharashtra,19.863336,75.604646,6,Hub
ST006227,Maharashtra,19.914106,75.729699,2,Standard
ST006228,Maharashtra,19.742155,75.742339,2,Standard
ST006229,Maharashtra,19.765386,75.806582,2,Standard
ST006230,Maharashtra,19.700042,75.740173,2,Standard
ST006231,Maharashtra,19.823072,75.8485,2,Standard
ST006232,Maharashtra,19.906758,75.70424,2,Standard
ST006233,Maharashtra,19.737564,75.760836,2,Standard
ST006234,Maharashtra,19.757016,75.740677,2,Standard
ST006235,Maharashtra,19.636663,75.675523,2,Standard
ST006236,Maharashtra,19.713958,75.58314,2,Standard
ST006237,Maharashtra,19.734135,75.777639,2,Standard
ST006238,Maharashtra,19.722346,75.650382,2,Standard
ST006239,Maharashtra,19.768921,75.786712,4,Standard
ST006240,Maharashtra,19.749057,75.731393,2,Standard
ST006241,Maharashtra,19.833828,75.564454,2,Standard
ST006242,Maharashtra,19.753947,75.726621,2,Standard
ST006243,Maharashtra,19.748533,75.671698,6,Hub
ST006244,Maharashtra,19.741442,75.721861,2,Standard
ST006245,Maharashtra,19.775057,75.870721,2,Standard
ST006246,Maharashtra,19.765382,75.674879,2,Standard
ST006247,Maharashtra,19.737701,75.73693,2,Standard
ST006248,Maharashtra,19.928772,75.803067,2,Standard
ST006249,Maharashtra,19.690894,75.624002,6,Hub
ST006250,Maharashtra,19.767835,75.546681,2,Standard
